,department,function,industry,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,minimum_salary_grp,maximum_salary_grp,company_profile_length,description_length,requirements_length,benefits_length,dominant_topic
3446,1,1,1,1,1,1,5,3,5,-1,-1,-0.15492631782831578,-1.1111560156704394,-0.51938816965588,0.19349807046086756,5
14375,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.12431625496043044,-0.7966753918030385,-0.533685011003553,22
4096,0,1,1,0,1,1,5,1,0,-1,-1,-0.19018027585853325,0.09178004300526495,-0.05394176105172125,1.0591922150613684,29
5098,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,2.7065452483901793,-0.7966753918030385,-0.533685011003553,5
5849,0,0,0,0,0,0,5,0,0,-1,-1,-1.083280545957376,1.25870005202002,-0.23219783243203737,-0.533685011003553,11
2127,1,1,1,0,1,1,5,0,12,-1,-1,-0.5662224948475197,-0.6069313204171501,-0.3411320982755639,-0.1008379387033027,28
1208,0,0,1,0,1,0,5,5,0,-1,-1,0.009592152979365776,0.8048978262920597,0.03518627463843681,-0.533685011003553,29
663,0,0,1,0,1,0,5,0,0,-1,-1,0.2093645818172648,1.1938711626303113,0.995788437076807,1.0938199808453883,14
4249,1,0,0,0,0,1,0,0,0,-1,-1,-1.083280545957376,-1.0175142865519713,0.054992504791805265,-0.23934900183938282,26
9537,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
6344,0,1,1,0,1,0,5,0,9,-1,-1,-0.10792104045469249,-0.3620221827226954,0.26295792140217406,1.4747254044696088,11
8796,0,1,1,0,1,0,5,4,9,1,1,1.2317293646935716,4.961149957165601,-0.6877411259595119,-0.533685011003553,29
12994,1,1,1,0,1,1,5,4,9,-1,-1,-0.5192172174738964,-0.4052414423158345,-0.08365110628177394,-0.2220351189473728,9
6696,0,0,1,0,0,1,0,0,0,-1,-1,-1.083280545957376,0.29346992110658066,-0.6184193204227223,-0.1181518215953127,24
7513,1,1,1,0,1,0,5,5,0,-1,-1,-0.4604606207568673,-0.8734500879081745,0.4808264530892271,-0.533685011003553,29
15829,1,1,1,0,1,1,5,4,5,-1,-1,1.2552320033803834,-0.25397403373984767,-0.7966753918030385,0.22812583624488758,3
11063,1,1,1,0,1,1,5,5,9,2,1,3.34696684650662,-0.07389378543510151,2.709027345343179,-0.533685011003553,29
2449,0,1,1,0,1,0,5,4,9,-1,-1,1.619522903025964,-0.9598886070944526,-0.7966753918030385,-0.533685011003553,11
13213,0,1,1,0,1,1,4,1,1,-1,-1,1.1142161712595133,-0.6357441601459095,-0.7669660465729857,-0.3086045334074229,29
15439,0,1,1,0,1,1,5,5,0,-1,-1,0.15060798510023568,0.4951597992078963,-0.004426185668300106,-0.06621017291928266,16
10769,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,-0.12431625496043044,0.4709233380125429,-0.533685011003553,1
226,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
7759,0,1,1,0,1,1,5,5,9,-1,-1,-0.10792104045469249,-0.31159971319736646,-0.05394176105172125,1.4747254044696088,20
1413,0,1,1,0,0,0,5,0,9,0,0,-1.083280545957376,-1.0031078666875917,-0.7075473561128803,-0.533685011003553,26
4812,0,0,1,0,1,1,5,0,9,0,0,-0.002159166364040051,0.32228276083534,0.07479873494517372,-0.533685011003553,21
1457,1,1,1,0,0,0,5,1,5,-1,-1,-1.083280545957376,-1.08234317594168,-0.49958193950251156,-0.533685011003553,21
11294,0,0,1,0,1,0,5,5,0,-1,-1,-1.083280545957376,1.0426037540543247,-0.33122898319887967,0.10692865600081748,29
17686,0,0,1,0,0,1,0,0,0,-1,-1,-1.083280545957376,0.29346992110658066,-0.6184193204227223,-0.1181518215953127,24
9625,0,0,0,0,1,0,0,0,0,-1,-1,-0.072667082424475,-0.7509955190609471,-0.19258537212530047,-0.533685011003553,11
15343,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
4575,1,1,1,0,1,1,5,3,9,-1,-1,0.10360270772661238,0.40872128002161817,0.005476929408384123,-0.481743362327523,29
3339,1,0,1,0,1,0,5,5,0,-1,-1,-1.083280545957376,2.3463847517806866,0.5798576038560694,1.1284477466294085,29
15495,1,0,0,0,1,1,5,0,0,-1,-1,-0.8482541590892595,-0.5565088508918212,-0.46987259427245887,0.020359241540767407,11
16682,0,1,1,1,1,1,5,0,0,-1,-1,1.2669833227237892,2.584090679542952,0.5105357983192798,-0.533685011003553,21
17170,0,1,1,0,1,1,5,1,5,-1,-1,0.45614228802878715,-0.49888317143430244,-0.7372567013429331,-0.49905724521953304,24
180,1,1,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-1.2264073745854769,-0.77686916164967,-0.49905724521953304,18
4159,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.8446372481794151,1.075013357690281,-0.533685011003553,2
11574,1,1,1,0,1,1,5,5,9,2,2,1.008454297168861,0.30787634097096034,0.5006326832425956,1.3881559900095586,29
15787,1,1,0,0,1,0,5,0,9,-1,-1,1.5255123482787174,-0.8086211985184658,0.32237661186227945,0.05498700732478744,11
2367,1,1,1,0,1,1,5,5,9,-1,-1,0.6441633975232803,0.09178004300526495,-0.044038645975037025,0.5051479625170479,29
4029,0,1,1,0,0,1,5,5,9,1,2,0.4913962460590046,-0.20355156421451875,-0.07374799120508971,3.41388028837473,7
11278,0,0,0,0,1,1,0,1,5,-1,-1,0.45614228802878715,-0.9022629276369338,-0.6481286656527749,-0.49905724521953304,24
2516,0,1,1,1,1,1,3,3,0,-1,-1,1.2434806840369774,0.07017041320869541,1.4414286155275973,0.4705201967330278,21
10542,0,1,1,0,1,1,5,4,5,-1,-1,-0.060915763081069184,-0.5421024310274415,1.0056915521534913,0.41857854805699773,29
15091,1,1,1,0,1,0,5,4,0,-1,-1,1.3022372807540066,0.17101535225935324,-0.7966753918030385,-0.533685011003553,9
9994,1,1,1,0,1,1,1,0,0,-1,-1,0.17411062378704734,-1.0031078666875917,-0.45996947919577463,0.5397757283010678,18
15130,0,1,1,0,1,1,5,3,9,-1,-1,-0.2489368725755624,-0.5565088508918212,0.1045080801752264,0.4532063138410178,3
552,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.48075337934351664,0.9264666315400174,-0.533685011003553,3
13963,0,0,1,0,1,0,5,4,9,1,0,1.3374912387842242,1.4675931400535256,-0.4203570188890377,-0.533685011003553,21
16075,1,1,1,0,1,1,5,5,0,-1,-1,2.3246020636303135,0.6824432574448324,-0.09355422135845817,2.1499668372579994,29
227,0,1,1,0,0,0,5,1,1,-1,-1,-1.083280545957376,-0.707776259467808,-0.7174504711895646,-0.37786006497546293,7
11963,0,1,1,0,1,0,5,4,9,0,0,1.619522903025964,-0.44125749197678366,0.5798576038560694,-0.533685011003553,29
9631,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,-0.25397403373984767,-0.16287602689524777,-0.533685011003553,12
10852,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
13935,0,0,1,0,1,0,2,0,0,-1,-1,0.45614228802878715,-0.21795798407889844,-0.7966753918030385,-0.533685011003553,24
9745,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
6472,0,1,1,0,1,0,5,4,1,-1,-1,-0.6484817302513605,-0.4628671217733532,-0.48967882442582733,-0.2220351189473728,29
14865,0,1,1,0,1,1,5,5,1,1,1,-0.26068819191896825,0.3366891806997197,0.17382988571201602,3.9679245409190504,29
4759,1,1,1,0,1,0,5,3,9,-1,-1,-0.3546987466662148,-0.6933698396034284,-0.7966753918030385,-0.533685011003553,8
11262,0,0,1,0,0,0,5,0,0,-1,-1,-1.083280545957376,-0.8374340382472252,-0.7966753918030385,-0.533685011003553,3
15665,0,1,1,0,1,0,5,3,8,-1,-1,-0.6719843689381721,-0.7509955190609471,-0.2520040625854058,0.9033672690332782,3
4421,1,0,0,0,1,0,0,0,0,-1,-1,3.264707611102779,-0.08109699536729137,-0.7966753918030385,-0.533685011003553,29
8274,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
13185,0,1,1,0,1,0,5,5,9,-1,-1,1.0554595745424844,0.4951597992078963,1.778134528134861,1.9422002425538791,28
14824,1,1,1,0,1,1,5,5,1,-1,-1,0.3386290945947289,0.22864103171687203,0.6788887546229116,2.7732666213703596,29
2833,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.801417988586276,1.2631725441472812,-0.533685011003553,2
8688,1,1,1,0,1,0,5,4,1,2,2,-0.09616972111128666,-0.8086211985184658,-0.5391943998092484,1.4747254044696088,29
10853,1,1,1,0,1,1,1,4,5,-1,-1,-1.083280545957376,-0.8806532978403643,-0.40055078873566924,-0.1008379387033027,3
13910,0,0,1,0,0,0,3,5,0,-1,-1,-1.083280545957376,0.9273523951392871,-0.7966753918030385,-0.533685011003553,11
17001,0,1,1,0,1,0,4,0,0,-1,-1,1.078962213229296,-0.7581987289931369,-0.3114227530455112,-0.533685011003553,21
8656,0,0,0,1,0,1,0,0,0,-1,-1,-1.083280545957376,-0.31159971319736646,0.06489561986848949,-0.3432322991914429,21
7821,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,1.7989407969342586,-0.7966753918030385,-0.533685011003553,21
1118,1,1,1,0,1,0,5,5,9,-1,-1,-0.08441840176788083,1.2514968420878303,0.9462728616933859,1.1457616295214184,27
14224,1,0,1,0,1,0,5,5,9,-1,-1,-0.2841908306057799,0.07017041320869541,0.520438913395964,-0.29129065051541286,21
16644,1,1,1,1,1,0,4,4,0,-1,-1,0.0213434723227716,-0.4700703317055431,-0.30151963796882697,-0.44711559654350297,21
13699,1,1,1,0,1,0,5,5,1,-1,-1,0.3033751365645114,0.17101535225935324,-0.7966753918030385,-0.533685011003553,29
10573,0,0,0,0,1,0,0,0,0,-1,-1,-1.083280545957376,-1.132765645467009,-0.7966753918030385,-0.533685011003553,10
5199,0,0,0,0,0,0,0,0,0,-1,-1,-0.03741312439425753,0.09178004300526495,-0.7966753918030385,-0.533685011003553,21
8950,0,0,1,0,1,0,5,0,0,-1,-1,-0.5427198561607081,-0.36922539265488524,-0.29161652289214274,-0.44711559654350297,27
7799,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-0.8806532978403643,-0.6481286656527749,-0.481743362327523,25
11521,1,1,1,0,1,1,5,5,0,-1,-1,-0.6954870076249838,-0.05948736557072183,0.4115046475524375,0.7821700887892081,28
3738,0,0,0,0,1,0,5,0,0,-1,-1,0.45614228802878715,2.0654595644252827,-0.7966753918030385,-0.533685011003553,29
9377,1,0,0,0,1,1,0,0,0,-1,-1,2.359856021660531,-1.0607335461451104,-0.6382255505760908,-0.533685011003553,7
17050,0,1,1,0,1,0,5,5,1,-1,-1,0.40913701065516384,0.7544753567667308,0.3322797269389637,-0.2566628847313928,21
5938,0,1,1,0,0,1,5,7,9,-1,-1,-1.083280545957376,-0.5348992210952517,-0.5490975148859327,-0.533685011003553,11
74,0,1,1,0,1,0,4,4,5,-1,-1,-0.072667082424475,-0.25397403373984767,0.04508938971512104,-0.533685011003553,23
6497,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-0.8446372481794151,-0.7966753918030385,-0.533685011003553,8
2508,1,1,1,0,1,1,5,3,9,-1,-1,-0.10792104045469249,0.11338967280183448,-0.3411320982755639,0.2973813678129276,29
9344,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
13776,0,1,1,0,1,0,5,0,0,-1,-1,2.3246020636303135,0.5671918985297948,1.72861895275144,0.0030453586487573913,29
628,1,1,1,0,1,1,5,5,6,3,2,-0.17842895651512744,-0.48447675156992276,-0.3708414435056166,2.5308722608822194,20
14543,1,1,1,0,1,0,5,5,9,-1,-1,2.571379769841836,-0.801417988586276,0.02528315956175258,-0.533685011003553,9
9663,1,1,1,0,0,0,4,2,1,0,0,-1.083280545957376,-1.0319207064163511,-0.12326356658851086,-0.533685011003553,29
6151,0,1,1,0,0,0,5,4,5,2,2,-1.083280545957376,0.8048978262920597,-0.7966753918030385,-0.3432322991914429,27
17165,0,0,1,0,1,1,5,5,1,-1,-1,0.6089094394930629,0.5167694290044659,0.22334546109543715,0.22812583624488758,14
11340,1,1,1,0,1,0,5,0,12,-1,-1,-0.2489368725755624,-0.7654019389253268,0.02528315956175258,-0.533685011003553,9
16830,0,1,0,0,1,1,0,0,0,-1,-1,1.078962213229296,-1.0319207064163511,-0.6778380108828277,-0.1181518215953127,4
675,1,1,1,0,1,0,5,4,0,1,0,0.08010006903980073,0.05576399334431571,0.02528315956175258,-0.533685011003553,26
15134,0,1,1,0,0,0,3,4,0,-1,-1,-1.083280545957376,-0.31159971319736646,-0.7966753918030385,-0.533685011003553,5
16857,0,1,1,0,0,0,5,4,0,-1,-1,-1.083280545957376,-0.25397403373984767,-0.45996947919577463,-0.533685011003553,29
9557,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.2251611940110883,0.9066604013866489,-0.533685011003553,26
12388,0,0,1,0,1,0,5,0,0,-1,-1,0.2093645818172648,0.5455822687332252,1.2730756592239654,2.2019084859340294,27
8755,1,1,1,0,1,1,3,4,5,-1,-1,-1.012772629896941,-0.8590436680437947,-0.6382255505760908,-0.32591841629943286,21
12232,0,1,1,0,1,1,4,4,3,-1,-1,-0.883508117119477,-0.8302308283150354,0.302570381708911,-0.533685011003553,8
4529,1,1,1,0,1,1,5,3,9,-1,-1,-0.10792104045469249,-0.3476157628583157,0.054992504791805265,0.2973813678129276,29
6794,1,1,1,0,1,1,5,5,9,3,3,1.3962478355012533,0.12059288273402433,0.29266726663222675,-0.15277958737933273,11
10954,0,0,0,0,1,1,0,0,0,-1,-1,0.45614228802878715,-0.5060863813664923,-0.6481286656527749,-0.49905724521953304,3
8816,1,1,1,0,1,1,5,3,8,-1,-1,2.829908795396764,1.3811546208672474,0.8868541712332805,1.0245644492773482,27
12439,0,1,1,0,1,1,5,1,1,-1,-1,2.8534114340835757,1.165058322901552,-0.18268225704861624,0.9726228006013182,5
768,1,0,0,0,1,1,0,0,0,-1,-1,-0.5544711755041138,0.1782185621915431,0.6986949847762801,0.1588703046768475,11
7920,1,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-1.0679367560773003,-0.004426185668300106,0.3666368993809677,29
7670,0,1,1,1,1,1,5,5,9,-1,-1,-0.5192172174738964,-0.4772735416377329,0.302570381708911,-0.18740735316335277,11
7113,0,0,1,0,0,0,5,0,5,-1,-1,-1.083280545957376,3.0739089549318614,0.4511171078591744,0.7994839716812181,3
12289,0,0,1,0,1,1,5,4,0,-1,-1,0.05659743035298908,0.07737362314088525,-0.6184193204227223,-0.533685011003553,7
7221,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-0.8806532978403643,-0.6481286656527749,-0.481743362327523,25
3856,0,0,0,0,1,0,5,0,0,-1,-1,0.13885666575682987,0.07017041320869541,0.12431431032859487,4.556596559247391,21
15613,1,1,1,0,1,1,5,4,5,1,1,-0.23718555323215657,0.42312769988599785,0.2827641515555425,0.712914557221168,29
120,0,1,1,0,1,0,5,3,5,-1,-1,-0.072667082424475,0.7832881964954902,0.23324857617212139,-0.533685011003553,21
8841,1,1,1,0,0,0,5,5,9,-1,-1,-1.083280545957376,2.252743022662219,0.6293731792394905,-0.533685011003553,21
5977,1,1,1,0,1,0,5,5,9,-1,-1,0.26812117853429396,-0.7581987289931369,-0.5887099751926697,-0.533685011003553,11
3687,0,1,1,0,1,1,5,4,5,-1,-1,0.45614228802878715,0.3150795509031502,-0.5590006299626169,-0.08352405581129269,29
11415,0,0,1,0,1,0,5,5,0,-1,-1,0.45614228802878715,-0.36922539265488524,0.8472417109265435,-0.533685011003553,29
7489,0,0,1,0,0,0,5,0,0,-1,-1,-1.083280545957376,0.134999302598404,-0.7966753918030385,-0.533685011003553,21
2790,0,0,0,0,1,0,0,0,0,-1,-1,-0.23718555323215657,0.10618646286964464,0.054992504791805265,-0.533685011003553,21
12851,0,1,1,0,0,0,3,5,9,-1,-1,-1.083280545957376,0.696849677309212,-0.6679348958061434,-0.533685011003553,11
1599,1,1,1,0,1,0,5,5,9,0,0,2.1365809541358205,-0.8374340382472252,-0.20248848720198467,-0.5163711281115431,26
5173,0,1,0,0,1,1,5,0,0,-1,-1,0.738173952270527,0.3150795509031502,-0.06384487612840548,-0.533685011003553,15
14294,0,0,1,0,1,0,4,4,5,-1,-1,0.04484611100958325,-0.5853216906205806,-0.23219783243203737,-0.1181518215953127,3
17138,0,0,0,0,1,0,4,0,0,-1,-1,-0.34294742732280903,-1.1399688553991987,-0.7372567013429331,-0.533685011003553,29
417,1,1,1,0,1,1,3,5,9,-1,-1,-0.13142367914150413,-0.9382789772978831,-0.7174504711895646,-0.533685011003553,11
13281,0,1,1,0,1,1,5,3,9,-1,-1,0.6911686748969037,1.3739514109350577,1.5008473059877028,0.4705201967330278,21
17052,1,0,0,0,1,1,0,0,0,-1,-1,-0.11967235979809832,-0.2107547741467086,-0.26190717766209004,1.1284477466294085,21
16180,0,0,1,0,1,0,5,3,0,-1,-1,0.6559147168666862,-0.17473872448575936,0.20353923094206872,1.9422002425538791,15
1099,0,1,1,0,1,1,5,7,1,-1,-1,-0.16667763717172163,-0.12431625496043044,2.629802424729705,-0.533685011003553,29
3314,0,0,1,0,1,1,5,3,0,-1,-1,1.1729727679765425,-1.1471720653313886,-0.35103521335224813,-0.533685011003553,11
8840,1,1,0,0,1,0,5,0,0,-1,-1,-0.4604606207568673,0.11338967280183448,0.5006326832425956,0.26275360202890763,29
5260,1,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-0.7005730495356182,0.1639267706353318,-0.533685011003553,7
2469,1,1,1,0,1,0,5,6,9,-1,-1,1.278734642067195,0.279063501242201,0.46102022293585865,4.781677036843521,29
16778,0,0,0,0,1,0,0,0,0,-1,-1,-1.083280545957376,-0.6789634197390486,0.6986949847762801,-0.533685011003553,11
10386,0,1,1,1,1,1,5,3,9,3,2,0.8204331876743678,0.79049140642768,-0.2817134078154585,1.4400976386855886,9
2793,0,0,0,0,0,1,0,0,0,-1,-1,-1.083280545957376,-1.0247174964841612,-0.49958193950251156,-0.533685011003553,8
15519,1,1,1,0,1,0,5,0,0,2,2,-0.09616972111128666,0.048560783412125864,-0.5689037450393012,2.357733431962119,27
1466,0,1,1,0,1,1,5,0,9,-1,-1,-0.6602330495947664,-0.5421024310274415,0.8472417109265435,0.660972908545138,11
10329,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.05576399334431571,0.9066604013866489,-0.533685011003553,3
3139,1,1,1,0,1,0,5,5,9,3,3,0.8556871457045853,-0.4556639118411634,0.14412054048196332,-0.5163711281115431,29
7446,0,1,1,0,1,1,5,6,9,-1,-1,0.033094791666177424,2.6057003093395212,-0.7966753918030385,-0.412487830759483,29
1597,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,-0.15312909468918984,0.054992504791805265,-0.533685011003553,23
2737,1,0,1,0,1,1,5,0,0,-1,-1,-0.3076934692925915,-1.0319207064163511,-0.05394176105172125,0.9206811519252882,29
8036,0,1,0,0,1,1,0,0,0,-1,-1,1.078962213229296,-0.023471315909772597,-0.5986130902693538,-0.3605461820834529,29
8541,0,1,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-0.8806532978403643,-0.6481286656527749,-0.481743362327523,25
5895,1,1,1,1,1,0,5,4,5,1,1,0.44439096868538136,-0.9382789772978831,-0.7471598164196173,-0.481743362327523,21
1591,0,0,1,0,1,0,5,4,1,-1,-1,-0.15492631782831578,-0.8590436680437947,-0.18268225704861624,-0.533685011003553,21
11481,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
8271,1,1,1,0,1,1,5,5,9,-1,-1,1.7252847771166164,0.048560783412125864,1.599878456754545,-0.3432322991914429,21
11518,0,0,1,0,1,1,5,0,0,-1,-1,0.18586194313045318,0.40872128002161817,0.777919905389754,-0.533685011003553,28
9146,1,1,1,0,1,1,5,5,0,2,3,0.738173952270527,0.8481170858851989,-0.7966753918030385,-0.533685011003553,6
10336,1,1,1,0,1,0,5,5,9,-1,-1,-0.072667082424475,0.7760849865633004,0.995788437076807,-0.533685011003553,28
16269,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.4700703317055431,-0.7966753918030385,-0.533685011003553,22
6776,0,1,1,0,1,1,5,3,1,2,1,-0.8482541590892595,2.4040104312382056,-0.4500663641190904,0.1588703046768475,9
2232,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-0.8806532978403643,-0.6481286656527749,-0.481743362327523,25
12351,1,1,1,0,0,1,5,5,9,-1,-1,-1.083280545957376,0.5095662190722761,1.4414286155275973,-0.2220351189473728,11
8979,1,1,1,0,1,0,5,0,0,-1,-1,-0.15492631782831578,0.5023630091400861,0.23324857617212139,0.03767312443277742,10
12728,0,1,1,0,1,0,5,0,0,-1,-1,-0.3546987466662148,-0.045080945706342135,-0.6580317807294592,-0.533685011003553,28
5790,1,1,1,0,1,1,5,2,1,-1,-1,-1.083280545957376,-0.5493056409596314,-0.38074455858230083,0.10692865600081748,1
13543,0,0,0,0,1,1,0,0,0,-1,-1,-0.2959421499491857,0.048560783412125864,-0.7966753918030385,-0.533685011003553,21
5111,0,1,1,0,1,0,5,4,8,-1,-1,-0.5427198561607081,-0.3548189727905055,-0.30151963796882697,-0.42980171365149294,27
14800,1,1,1,0,1,1,5,3,9,1,1,1.278734642067195,0.26465708137782123,0.8175323656964909,4.781677036843521,7
14466,0,1,1,0,1,0,5,5,1,-1,-1,-1.0715292266139702,-0.6501505800102892,-0.2520040625854058,-0.533685011003553,16
17543,1,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-1.0607335461451104,-0.7966753918030385,-0.533685011003553,8
2055,1,0,0,0,1,0,5,0,0,-1,-1,0.5736554814628454,-0.12431625496043044,0.5402451435493325,-0.533685011003553,29
9756,0,0,1,0,0,0,3,0,0,-1,-1,-1.083280545957376,-0.7726051488575166,0.3718921872457006,-0.481743362327523,7
4138,0,0,0,0,1,0,0,0,0,-1,-1,-0.2136829145453449,-0.16033230462137968,-0.7966753918030385,-0.533685011003553,9
6762,0,0,0,0,1,0,0,0,0,-1,-1,1.4432531128748765,1.6908926479514108,-0.7966753918030385,-0.533685011003553,7
3132,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.7942147786540862,1.6592971472146503,-0.533685011003553,24
14448,0,1,1,0,1,0,5,3,12,-1,-1,0.2916238172211056,0.40872128002161817,-0.03413553089835279,0.020359241540767407,28
12606,0,1,1,1,1,0,5,5,0,-1,-1,-1.083280545957376,0.14940572246278372,-0.06384487612840548,0.31469525070493765,10
438,1,1,1,0,1,0,5,1,1,1,2,0.37388305262494637,-0.3548189727905055,0.4016015324757533,0.5397757283010678,7
14349,1,1,1,0,1,0,2,2,3,-1,-1,0.2798724978776998,-0.7509955190609471,-0.4203570188890377,-0.27397676762340284,29
17519,0,0,1,0,0,0,5,0,0,-1,-1,-1.083280545957376,2.0366467246965234,-0.7966753918030385,-0.533685011003553,28
11710,0,0,0,0,0,0,4,0,0,-1,-1,-1.083280545957376,-0.8086211985184658,-0.7570629314963015,-0.533685011003553,2
4558,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-0.9742950269588323,-0.5887099751926697,-0.481743362327523,25
7637,0,1,1,0,1,1,5,5,9,-1,-1,-0.072667082424475,0.19982819198811264,-0.26190717766209004,-0.533685011003553,21
623,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.7112560971735917,0.8472417109265435,-0.533685011003553,1
3360,0,0,1,0,1,1,1,1,5,-1,-1,0.4326396493419755,-0.0018616861132030574,-0.05394176105172125,1.0591922150613684,8
6924,0,1,1,0,1,0,5,5,0,-1,-1,-0.8365028397458537,-0.5276960111630619,-0.4797757093491431,-0.533685011003553,26
3618,0,1,1,0,1,0,5,3,5,-1,-1,0.16235930444364152,-0.6069313204171501,-0.4203570188890377,0.17618418756885754,27
2805,0,1,1,0,0,0,5,3,9,-1,-1,-1.083280545957376,0.8265074560886293,-0.36093832842893236,0.08961477310880746,29
5664,1,1,1,0,1,0,5,1,5,-1,-1,0.10360270772661238,0.26465708137782123,-0.51938816965588,1.0938199808453883,3
13773,0,0,0,0,1,0,0,0,0,-1,-1,-0.060915763081069184,-0.9382789772978831,-0.15297291181856354,-0.15277958737933273,0
502,0,1,1,0,0,0,5,5,9,3,3,-1.083280545957376,-0.6573537899424791,-0.7966753918030385,-0.533685011003553,29
17430,0,0,0,0,1,0,0,0,0,-1,-1,2.230591508883067,-0.1819419344179492,-0.7669660465729857,-0.533685011003553,8
8844,0,1,1,0,1,1,3,5,9,-1,-1,-1.083280545957376,-0.25397403373984767,0.3916984173990691,1.5439809360376486,29
8890,1,0,1,0,1,0,2,0,0,-1,-1,0.033094791666177424,-1.1543752752635785,-0.7174504711895646,-0.533685011003553,20
70,1,1,0,0,1,0,0,0,0,-1,-1,-0.6837356882815779,-0.6789634197390486,-0.004426185668300106,-0.29129065051541286,29
17720,0,1,1,0,0,0,4,1,0,0,0,-1.083280545957376,-0.8518404581116049,-0.3411320982755639,0.0030453586487573913,26
13363,1,1,1,0,1,1,5,1,5,2,2,0.9732003391386435,0.23584424164906187,0.11441119525191064,0.7994839716812181,20
15749,1,1,1,0,1,1,5,0,0,-1,-1,2.3246020636303135,0.026951153615556327,0.6194700641628064,1.4054698729015687,10
